box_count,box_mask_accuracy,box_mask_f1,box_mask_iou,dataset,latency_ms,model,perturbation,round_index,sample,strength
24,0.5799560546875,0.6492466473417641,0.4806552181151867,zijinshan,1434.4928440004878,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,63,2024_omap_2024_000052,kernel_7
2,0.9118728637695312,0.9538757027855865,0.9118187057938874,zijinshan,256.05298499976925,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,64,2024_omap_2024_000027,kernel_7
1,0.2705535888671875,0.4221703814727071,0.26756398568988105,zijinshan,307.5100750011188,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,65,2024_omap_2024_000049,kernel_7
2,0.9226722717285156,0.9597681872761012,0.9226483708115988,zijinshan,256.25854399913806,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,66,2024_omap_2024_000039,kernel_7
2,0.9686470031738281,0.9840714276024194,0.9686423379943152,zijinshan,256.2105840006552,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,67,2024_omap_2024_000019,kernel_7
41,0.8558158874511719,0.18033960054648362,0.09910618519842689,zijinshan,1785.1495630002319,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,1,2024_omap_2024_000005,mild
18,0.9058761596679688,0.9505715304515752,0.9057992593440995,zijinshan,973.1886370009306,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,2,2024_omap_2024_000021,mild
42,0.7826576232910156,0.179259280600412,0.09845404053989905,zijinshan,1837.528003999978,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,3,2024_omap_2024_000059,mild
19,0.6950263977050781,0.5826071974898063,0.41104145333461023,zijinshan,1129.1749580013857,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,4,2024_omap_2024_000066,mild
2,0.9170303344726562,0.9566570747610659,0.9169152841497282,zijinshan,256.9867839993094,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,5,2024_omap_2024_000017,mild
1,0.6423835754394531,0.7819436594164975,0.6419601732395335,zijinshan,257.3929339996539,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,6,2024_omap_2024_000033,mild
1,0.6925430297851562,0.8179999367726026,0.6920472868157816,zijinshan,256.4505040008953,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,7,2024_omap_2024_000011,mild
41,0.11291122436523438,0.027541389447624944,0.01396297458424851,zijinshan,2268.185982000432,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,8,2024_omap_2024_000054,mild
1,0.4788703918457031,0.6467617695655209,0.47793637145313844,zijinshan,282.1837740011688,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,9,2024_omap_2024_000012,mild
1,0.9276275634765625,0.9624529474396678,0.9276234220555528,zijinshan,256.67467399944144,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,10,2024_omap_2024_000029,mild
1,0.5748939514160156,0.7292468943533477,0.5738698501801051,zijinshan,256.6204340000695,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,11,2024_omap_2024_000025,mild
2,0.9283065795898438,0.9627969768832125,0.9282627946744839,zijinshan,256.377624000379,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,12,2024_omap_2024_000016,mild
42,0.20256805419921875,0.33479077167859983,0.20105027403438233,zijinshan,1527.964429000349,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,13,2024_omap_2024_000058,mild
1,0.9087944030761719,0.9521644922041467,0.9086965321561274,zijinshan,256.80134399954113,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,14,2024_omap_2024_000010,mild
2,0.9563941955566406,0.9777095711759074,0.9563912011780594,zijinshan,255.9862849993806,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,15,2024_omap_2024_000014,mild
1,0.930389404296875,0.9639117966973203,0.9303375847970407,zijinshan,257.52856399958546,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,16,2024_omap_2024_000018,mild
2,0.8933906555175781,0.9436907757806062,0.893384961660245,zijinshan,373.5152310000558,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,17,2024_omap_2024_000047,mild
1,0.37918853759765625,0.3634585748593869,0.22208944379648574,zijinshan,309.1580640011671,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,18,2024_omap_2024_000001,mild
31,0.80145263671875,0.8887711139984955,0.7998092248992277,zijinshan,1389.495100998829,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,19,2024_omap_2024_000045,mild
1,0.9722671508789062,0.9859295587648979,0.9722495782088573,zijinshan,257.05010400088213,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,20,2024_omap_2024_000026,mild
1,0.8376693725585938,0.9115746339679413,0.8375168958907666,zijinshan,256.6332140013401,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,21,2024_omap_2024_000003,mild
2,0.9794578552246094,0.989620777718884,0.9794547986493962,zijinshan,255.5160550000437,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,22,2024_omap_2024_000015,mild
42,0.8365974426269531,0.01999588185499554,0.010098909225365132,zijinshan,749.2803200002527,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,23,2024_omap_2024_000000,mild
41,0.7523078918457031,0.46934022017178956,0.306626087885098,zijinshan,1268.5980959995504,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,24,2024_omap_2024_000062,mild
1,0.99310302734375,0.9965385867172094,0.9931010535393351,zijinshan,321.2277200000244,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,25,2024_omap_2024_000035,mild
9,0.1748046875,0.11641927604545343,0.061807425912191905,zijinshan,754.220818000249,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,26,2024_omap_2024_000036,mild
2,0.2521400451660156,0.3995810325342938,0.24967276735481203,zijinshan,361.2188349998178,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,27,2024_omap_2024_000061,mild
42,0.7363548278808594,0.2283653577768598,0.12890093269473155,zijinshan,1526.6744589989685,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,28,2024_omap_2024_000053,mild
2,0.9531440734863281,0.9760024069880804,0.9531295909762156,zijinshan,257.441394000125,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,29,2024_omap_2024_000038,mild
2,0.9470863342285156,0.9728036138979788,0.9470473485499197,zijinshan,308.4141549988999,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,30,2024_omap_2024_000031,mild
41,0.9573745727539062,0.07392673628377257,0.03838209982788295,zijinshan,971.070117000636,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,31,2024_omap_2024_000002,mild
9,0.6902618408203125,0.7816419612314709,0.6415535797847449,zijinshan,849.3450320002012,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,32,2024_omap_2024_000051,mild
6,0.178070068359375,0.3023081107685931,0.178070068359375,zijinshan,349.5477590004157,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,33,2024_omap_2024_000060,mild
1,0.31049346923828125,0.4715190428573935,0.3084886603617666,zijinshan,308.6890039994614,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,34,2024_omap_2024_000056,mild
1,0.5536041259765625,0.7126707720714616,0.5536041259765625,zijinshan,320.2246600012586,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,35,2024_omap_2024_000055,mild
2,0.9745330810546875,0.987101859758807,0.9745322066873939,zijinshan,257.51328300066234,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,36,2024_omap_2024_000030,mild
3,0.17664718627929688,0.12561020567729286,0.0670139189072361,zijinshan,374.73771999975725,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,37,2024_omap_2024_000009,mild
1,0.26828765869140625,0.4206310371699378,0.2663285445449121,zijinshan,308.9220040001237,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,38,2024_omap_2024_000057,mild
6,0.9390602111816406,0.968572513392339,0.9390602111816406,zijinshan,361.5898250009195,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,39,2024_omap_2024_000044,mild
41,0.7027854919433594,0.19178224292279125,0.10606147526876786,zijinshan,1590.0338760002342,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,40,2024_omap_2024_000064,mild
6,0.5563011169433594,0.7149016483853178,0.5563011169433594,zijinshan,386.5066749985999,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,41,2024_omap_2024_000046,mild
2,0.9491996765136719,0.9739259149033651,0.9491769932106233,zijinshan,256.0444339997048,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,42,2024_omap_2024_000013,mild
42,0.8678054809570312,0.37472483851178234,0.23056085971845997,zijinshan,1538.768455000536,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,43,2024_omap_2024_000065,mild
42,0.43944549560546875,0.10798013767649665,0.05707135523613963,zijinshan,1020.0859079996007,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,44,2024_omap_2024_000050,mild
2,0.2842750549316406,0.4408076894419194,0.28271540749462865,zijinshan,283.7015439999959,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,45,2024_omap_2024_000023,mild
1,0.11194992065429688,0.19883471623309806,0.1103922655100598,zijinshan,296.0325389994978,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,46,2024_omap_2024_000063,mild
2,0.9701728820800781,0.9848480444307504,0.9701483989936204,zijinshan,257.1056140004657,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,47,2024_omap_2024_000028,mild
1,0.9219207763671875,0.9593210907067334,0.9218223624405112,zijinshan,257.076853999024,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,48,2024_omap_2024_000007,mild
2,0.9915084838867188,0.9957357955633884,0.9915078035883917,zijinshan,385.91599600113113,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,49,2024_omap_2024_000043,mild
2,0.9951820373535156,0.997585201472205,0.9951820373535156,zijinshan,257.72586300081457,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,50,2024_omap_2024_000037,mild
2,0.6433525085449219,0.7823390410560257,0.6424933273170844,zijinshan,257.64090300071985,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,51,2024_omap_2024_000034,mild
1,0.8868484497070312,0.9400120534071099,0.8868139080529946,zijinshan,257.0233839996945,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,52,2024_omap_2024_000041,mild
2,0.69635009765625,0.7464257498916894,0.5954380044318852,zijinshan,323.99980899936054,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,53,2024_omap_2024_000048,mild
2,0.9921646118164062,0.9960668972146586,0.9921646118164062,zijinshan,257.7884539987281,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,54,2024_omap_2024_000042,mild
1,0.9685401916503906,0.9840132592829519,0.9685296272552432,zijinshan,256.5086340000562,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,55,2024_omap_2024_000020,mild
41,0.09423065185546875,0.16694617333155573,0.09107543428497056,zijinshan,879.8707219993958,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,56,2024_omap_2024_000006,mild
2,0.7136001586914062,0.8326340991470977,0.7132588835589233,zijinshan,257.42829399860057,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,57,2024_omap_2024_000032,mild
1,0.5838241577148438,0.0101616795804678,0.005106786554560543,zijinshan,321.43639999958395,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,58,2024_omap_2024_000024,mild
1,0.496246337890625,0.6624473436669257,0.4952682352581449,zijinshan,320.8195400002296,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,59,2024_omap_2024_000022,mild
1,0.9952850341796875,0.9976369462309674,0.9952850341796875,zijinshan,257.2633630006749,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,60,2024_omap_2024_000040,mild
41,0.3462486267089844,0.2395378041258614,0.13606529278915955,zijinshan,2818.8704359999974,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,61,2024_omap_2024_000004,mild
2,0.8543281555175781,0.9213908267683307,0.854239746550375,zijinshan,372.32725100147945,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,62,2024_omap_2024_000008,mild
28,0.5501289367675781,0.661257012204755,0.4939387307594931,zijinshan,1412.9402420003316,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,63,2024_omap_2024_000052,mild
2,0.9152030944824219,0.9557089771561215,0.9151749428559436,zijinshan,256.9588139995176,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,64,2024_omap_2024_000027,mild
40,0.5502395629882812,0.494278017980921,0.32826645548345196,zijinshan,2335.2796279996255,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,65,2024_omap_2024_000049,mild
1,0.92626953125,0.9617173325727505,0.9262577164615302,zijinshan,257.2475540000596,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,66,2024_omap_2024_000039,mild
1,0.9723968505859375,0.9860041933262671,0.972394744472082,zijinshan,256.06792399958067,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,67,2024_omap_2024_000019,mild
41,0.8585472106933594,0.03833086957649317,0.01953992596509783,zijinshan,762.8332650001539,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,1,2024_omap_2024_000005,moderate
3,0.21918106079101562,0.2883100898100533,0.16843593462443174,zijinshan,388.3479440009978,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,2,2024_omap_2024_000021,moderate
40,0.6319656372070312,0.26008129457780504,0.1494789921892907,zijinshan,2318.9230429998133,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,3,2024_omap_2024_000059,moderate
42,0.7490768432617188,0.009874461871933046,0.004961728133603606,zijinshan,828.8235010004428,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,4,2024_omap_2024_000066,moderate
2,0.9170303344726562,0.9566570747610659,0.9169152841497282,zijinshan,257.9534230007994,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,5,2024_omap_2024_000017,moderate
1,0.6423835754394531,0.7819436594164975,0.6419601732395335,zijinshan,258.22818399865355,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,6,2024_omap_2024_000033,moderate
1,0.6925430297851562,0.8179999367726026,0.6920472868157816,zijinshan,257.02436399842554,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,7,2024_omap_2024_000011,moderate
2,0.892822265625,0.9433737902234333,0.8928169503034742,zijinshan,373.8367999994807,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,8,2024_omap_2024_000054,moderate
2,0.4788703918457031,0.6467617695655209,0.47793637145313844,zijinshan,321.93358999938937,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,9,2024_omap_2024_000012,moderate
1,0.9276275634765625,0.9624529474396678,0.9276234220555528,zijinshan,257.61109400082205,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,10,2024_omap_2024_000029,moderate
1,0.5748939514160156,0.7292468943533477,0.5738698501801051,zijinshan,258.08081299874175,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,11,2024_omap_2024_000025,moderate
2,0.9283065795898438,0.9627969768832125,0.9282627946744839,zijinshan,257.2581340009492,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,12,2024_omap_2024_000016,moderate
42,0.7987632751464844,0.32193215851103485,0.19184692689503033,zijinshan,1689.13707899992,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,13,2024_omap_2024_000058,moderate
1,0.9087944030761719,0.9521644922041467,0.9086965321561274,zijinshan,257.72339300056046,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,14,2024_omap_2024_000010,moderate
2,0.9563941955566406,0.9777095711759074,0.9563912011780594,zijinshan,256.88797399925534,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,15,2024_omap_2024_000014,moderate
1,0.930389404296875,0.9639117966973203,0.9303375847970407,zijinshan,258.18970399996033,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,16,2024_omap_2024_000018,moderate
42,0.3037910461425781,0.3829532583889781,0.23682262765481452,zijinshan,2828.095953000229,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,17,2024_omap_2024_000047,moderate
29,0.7215957641601562,0.5004927861581844,0.33377150942535033,zijinshan,760.7627050001611,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,18,2024_omap_2024_000001,moderate
27,0.7963829040527344,0.8864427873926964,0.7960460202284199,zijinshan,1275.2853439997125,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,19,2024_omap_2024_000045,moderate
1,0.9722671508789062,0.9859295587648979,0.9722495782088573,zijinshan,257.7742129997205,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,20,2024_omap_2024_000026,moderate
1,0.8376693725585938,0.9115746339679413,0.8375168958907666,zijinshan,257.7634939989366,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,21,2024_omap_2024_000003,moderate
2,0.9794578552246094,0.989620777718884,0.9794547986493962,zijinshan,256.90712399955373,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,22,2024_omap_2024_000015,moderate
42,0.8172073364257812,0.047545219638242896,0.024351508734780307,zijinshan,751.2694890010607,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,23,2024_omap_2024_000000,moderate
4,0.18836593627929688,0.3125369556015806,0.18521114085375429,zijinshan,494.59877499975846,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,24,2024_omap_2024_000062,moderate
1,0.99310302734375,0.9965385867172094,0.9931010535393351,zijinshan,322.32839899916144,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,25,2024_omap_2024_000035,moderate
13,0.8270835876464844,0.9052112979417035,0.8268365358902854,zijinshan,976.5337650005677,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,26,2024_omap_2024_000036,moderate
6,0.254364013671875,0.40042453466828626,0.2503317557357307,zijinshan,338.91530300024897,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,27,2024_omap_2024_000061,moderate
42,0.7543716430664062,0.4120493809123781,0.25948500914287026,zijinshan,1925.5427099997178,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,28,2024_omap_2024_000053,moderate
2,0.9531440734863281,0.9760024069880804,0.9531295909762156,zijinshan,258.45679300073243,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,29,2024_omap_2024_000038,moderate
2,0.9463729858398438,0.9724370235593061,0.9463527256768876,zijinshan,309.9194240003271,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,30,2024_omap_2024_000031,moderate
41,0.7906417846679688,0.03417570040827819,0.01738492113225789,zijinshan,764.7545340005308,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,31,2024_omap_2024_000002,moderate
15,0.7801094055175781,0.8764735505577045,0.7801094055175781,zijinshan,1002.4791150008241,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,32,2024_omap_2024_000051,moderate
2,0.178070068359375,0.3023081107685931,0.178070068359375,zijinshan,249.1452769991156,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,33,2024_omap_2024_000060,moderate
1,0.31049346923828125,0.4715190428573935,0.3084886603617666,zijinshan,322.4854099989898,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,34,2024_omap_2024_000056,moderate
41,0.7702560424804688,0.7559091498605798,0.6075996377401763,zijinshan,1513.2503239983635,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,35,2024_omap_2024_000055,moderate
1,0.9745330810546875,0.987101859758807,0.9745322066873939,zijinshan,257.45888399978867,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,36,2024_omap_2024_000030,moderate
3,0.18468856811523438,0.14564104204058953,0.07853983254723082,zijinshan,361.50498499955575,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,37,2024_omap_2024_000009,moderate
41,0.7308425903320312,0.06701398989765425,0.034668636786515626,zijinshan,1079.061296000873,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,38,2024_omap_2024_000057,moderate
6,0.9390602111816406,0.968572513392339,0.9390602111816406,zijinshan,607.5350430000981,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,39,2024_omap_2024_000044,moderate
3,0.3977241516113281,0.3333516304875629,0.20001317409567435,zijinshan,455.20943999872543,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,40,2024_omap_2024_000064,moderate
6,0.5563011169433594,0.7149016483853178,0.5563011169433594,zijinshan,324.5952790002775,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,41,2024_omap_2024_000046,moderate
2,0.9491996765136719,0.9739259149033651,0.9491769932106233,zijinshan,257.5206640012766,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,42,2024_omap_2024_000013,moderate
42,0.06298065185546875,0.11276060855619609,0.059748969350374936,zijinshan,1272.6581240003725,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,43,2024_omap_2024_000065,moderate
42,0.5137100219726562,0.06222045668549906,0.032109151373882934,zijinshan,2590.8101109998825,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,44,2024_omap_2024_000050,moderate
2,0.307830810546875,0.46971078534521055,0.3069424922080303,zijinshan,284.7571740003332,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,45,2024_omap_2024_000023,moderate
1,0.113677978515625,0.1989850445766767,0.11048494848834049,zijinshan,297.7535189984337,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,46,2024_omap_2024_000063,moderate
2,0.9701728820800781,0.9848480444307504,0.9701483989936204,zijinshan,258.5164240008453,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,47,2024_omap_2024_000028,moderate
1,0.9219207763671875,0.9593210907067334,0.9218223624405112,zijinshan,258.22447300015483,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,48,2024_omap_2024_000007,moderate
1,0.9896812438964844,0.9948131288242389,0.9896797872624539,zijinshan,321.82810900121694,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,49,2024_omap_2024_000043,moderate
2,0.9951820373535156,0.997585201472205,0.9951820373535156,zijinshan,258.14490400080103,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,50,2024_omap_2024_000037,moderate
2,0.6433525085449219,0.7823390410560257,0.6424933273170844,zijinshan,258.2609040000534,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,51,2024_omap_2024_000034,moderate
1,0.8868484497070312,0.9400120534071099,0.8868139080529946,zijinshan,258.1295529998897,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,52,2024_omap_2024_000041,moderate
41,0.8704452514648438,0.8658201242157498,0.7633887205211273,zijinshan,1050.8778269995673,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,53,2024_omap_2024_000048,moderate
2,0.9921646118164062,0.9960668972146586,0.9921646118164062,zijinshan,258.1491439996171,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,54,2024_omap_2024_000042,moderate
1,0.9685401916503906,0.9840132592829519,0.9685296272552432,zijinshan,257.70292400011385,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,55,2024_omap_2024_000020,moderate
41,0.8423919677734375,0.12721281000464743,0.06792699708980983,zijinshan,1158.96410699861,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,56,2024_omap_2024_000006,moderate
2,0.7136001586914062,0.8326340991470977,0.7132588835589233,zijinshan,258.3850330011046,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,57,2024_omap_2024_000032,moderate
5,0.5855484008789062,0.019599704019202656,0.009896839572777313,zijinshan,406.89401799863845,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,58,2024_omap_2024_000024,moderate
1,0.7424125671386719,0.6527938461854885,0.48455378884453026,zijinshan,310.4826239996328,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,59,2024_omap_2024_000022,moderate
2,0.9952850341796875,0.9976369462309674,0.9952850341796875,zijinshan,258.4815440004604,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,shadow_illumination,60,2024_omap_2024_000040,moderate
